Rms	Zerocross	Centroid	Spread	Skewness	Kurtosis	Flatness	Entropy	Rolloff	Brightness	MFCC1	MFCC2	MFCC3	MFCC4	MFCC5	MFCC6	MFCC7	MFCC8	MFCC9	MFCC10	MFCC11	MFCC12	MFCC13	Class
0.0398479149806478	1761.92009432679	2832.37227428315	2409.80691553412	1.17566745348443	3.75558695723333	0.415871187760315	0.908528413678911	6489.56909179688	0.600002312692221	1.34083798480767	-0.58185676939624	-0.110389858528394	-0.268522722320738	0.0348009150383965	-0.289282141466113	-0.124158071877203	-0.229343278925355	-0.268625657206428	-0.0904884891701122	-0.299600324879156	0.0734491507462239	0.0523973423874028	1
0.0387092112657839	1825.91719196408	2763.86408601317	2354.44624230555	1.23014680453873	4.04023826107045	0.422820964418395	0.914386240713178	6305.86395263672	0.577097164213371	1.39271510284063	-0.664054433411589	-0.127226706034518	-0.248358132834153	0.427042021881173	-0.286824728033399	-0.0369811947891084	-0.145157670363698	0.0246536704179593	0.0379942991916178	-0.277643076929094	-0.138715039833143	-0.147576292746689	1
0.0448892751465969	2136.90308829532	3083.19048760954	2380.32017118265	1.00786869739563	3.64923262194086	0.438808079080747	0.915387722869723	6464.67132568359	0.684697419997653	0.869117277880113	-0.323287796048742	0.484182559749975	-0.317518218834902	0.0335408099133831	-0.51306861038422	-0.101275679959595	-0.226903365653884	-0.0204986449573743	0.0462047774868277	0.113017266342687	-0.0373310601981219	-0.123866403093005	1
0.0518291627608529	2305.39544691851	3278.8065172226	2379.62265144788	0.875693400564659	3.37336884191297	0.451738247586385	0.915807857911078	6588.48724365234	0.735773331705945	0.509490598771774	-0.0327276842451171	0.739028883940136	-0.2562752162599	-0.169686231770231	-0.598015025222656	-0.110201324230738	-0.210673461579649	-0.084706959090868	0.169317722440385	0.270701537963545	-0.124239653914864	-0.140740286415347	1
0.0472700247263049	2222.39921092014	3269.15492939517	2395.33415553919	0.902506270464472	3.35783787155244	0.472934218992196	0.922960049834301	6595.21636962891	0.722208328276787	0.575318262696212	-0.254908857640437	0.403368494773231	-0.470379461333123	-0.113730726755998	-0.398916348644827	-0.370599322216606	-0.380563167079766	-0.0272614052234776	0.0541388364057368	0.311936006156818	0.16201164962688	-0.112012355033322	1
0.0398617788620466	1961.41104711804	2922.12471300443	2424.83561080184	1.18163347477146	3.807702876412	0.444065665046349	0.913302288841669	6590.50598144531	0.658014728938896	1.17954409037937	-0.693357470098997	0.102605224356459	-0.237219403767053	-0.0431814750404166	-0.395157497111502	-0.0708680236392148	-0.0959779277400251	-0.177796447178988	-0.257230042957707	-0.140615453316955	0.151768791182237	-0.170960494028419	1
0.0388939506635536	1781.41921001315	2762.81078426065	2237.81773114737	1.33279960122532	4.55461306064579	0.400827921065406	0.910416594272425	6046.79260253906	0.655167560427019	1.12500438189486	-0.946680751499906	0.00875346512317527	-0.320467710641843	0.18088214216182	-0.460426006094047	0.0948631871585976	0.310167349721475	-0.28551965662466	-0.31128851659318	-0.335478093393695	-0.063217385653593	-0.0689711424156149	1
0.0401971801145139	1779.41930071199	2851.66903812356	2386.28647490027	1.21338999045974	3.92956810367349	0.400242518303944	0.902474403450844	6442.46520996094	0.644578439271705	1.16612201996002	-0.697654375755148	0.077282226647638	-0.247524377981493	-0.0820941028431927	-0.442018983109195	0.0342583273001483	0.306441097126351	-0.280318528476444	-0.262652629072665	-0.520308746297971	-0.178535311633468	-0.0196780310030011	1
0.0432246909190172	1921.41286109474	3025.40529391622	2460.93867525165	1.06707542466196	3.43516935691596	0.43716964917248	0.906452657356152	6651.06811523438	0.676018089787866	0.954148294981507	-0.64989041174565	0.133366373782317	-0.117668238329408	-0.08002476645705	-0.213633807112551	0.204398243778983	0.229074667114003	-0.188960714927826	-0.206936906025851	-0.437576829971455	-0.243335006705662	-0.0835152420954534	1
0.0600295585833448	2042.90735114054	2922.2911652237	2217.22779810096	1.18078104291326	4.11509684056908	0.398696157147918	0.907674302582565	5996.9970703125	0.66743743779193	0.802739121294308	-1.02249139756375	-0.264258627289524	-0.625029104109079	0.212851795530909	-0.419142618884177	0.309350978629231	-0.0848502090759378	-0.409572764370343	-0.472032056224265	-0.0855919902614607	0.250854013135235	0.110335000671308	1
0.057018906290226	1885.91447099905	2961.64892555986	2407.49002733719	1.12851485889322	3.68769344757637	0.403167657537907	0.897005328836503	6591.85180664063	0.676054993312398	1.05182149314434	-0.57414145359647	0.380678642261354	-0.131492727361553	-0.165290241013262	-0.266421622404785	-0.0406339000426078	-0.274977709986441	-0.368810571179333	-0.359760754381354	-0.1366891501032	0.360582121510955	0.198037868804132	1
0.0412695796806854	1770.91968618203	2641.30906570316	2277.61506147396	1.34586360759189	4.3153620339835	0.367730174896985	0.898139924731468	6175.31890869141	0.549228207403527	1.4686757862165	-0.918276001864496	-0.359169798342737	-0.361087771280224	0.288094740935452	-0.286429594976734	-0.223065926358695	-0.178329797425806	0.086513436476086	0.145074835850403	-0.306077325422348	-0.0612237861050354	-0.169202819130356	1
0.0391330828556205	1914.91315586595	2863.78836722041	2301.77360324576	1.19611695162546	4.02200269321738	0.380707636953392	0.899885948542924	6301.82647705078	0.613761342970897	0.990961814194413	-0.869595369007147	-0.117070143508933	-0.294365337202655	0.417211093690329	-0.397786883308807	-0.270111609263362	-0.179079831176151	-0.066980364685661	0.0662151990126719	-0.295364945072124	-0.0996395497391875	-0.0869291278539554	1
0.0477287106835187	2198.90027663145	3333.61426504138	2431.56092928669	0.833671559084224	3.11920308920486	0.471894531237982	0.923752680966462	6945.80383300781	0.740714206140289	0.520092031318149	-0.275252149710684	0.442189803891051	-0.428705601615351	-0.382749585322682	-0.602720401569321	0.130603249957019	-0.145052075177669	0.127638034595968	-0.00571446891564365	0.00275854024849941	-0.0458728450339995	-0.241229865146762	1
0.0549024648504899	2286.39630855744	3317.52724121245	2405.36687262353	0.862302272167005	3.21872072741143	0.445941870494797	0.914227906766776	6806.51092529297	0.737520427088426	0.466806314957855	-0.156182818868512	0.627274622837934	-0.446197952328139	-0.422510571144063	-0.500351735967756	-0.206741877557256	-0.269156860817948	0.039906605008208	0.190199538941894	0.160184191844146	-0.1903579177995	-0.522858995414909	1
0.0464084306742409	2052.90689764637	3018.6960439489	2361.95261658218	1.0426285440604	3.54313421659603	0.39176247699697	0.897713491745493	6527.92510986328	0.67418985147913	0.897892952632692	-0.587480310524243	0.0634253601437792	-0.340361637028097	-0.229425400275682	-0.223364663963184	-0.288458484984141	-0.596025657775958	-0.188075944458323	-0.0817783029295465	0.225974783226006	0.418050912453277	-0.0842831330055547	1
0.0450222779097063	1790.4188018684	2750.4217123006	2266.12708197034	1.31099372532457	4.34750570447652	0.358563711752079	0.889034613565004	6155.80444335938	0.656787619609346	1.18471618978406	-0.837189305681051	0.223930271613719	-0.355037145563884	-0.129616978551679	-0.486403534986935	0.0487633796979988	0.262629907989053	-0.314714539273571	-0.243962655589953	-0.506325112146793	0.0434368473927141	-0.104384777279357	1
0.0437348636715605	1765.41993560383	2823.55778984003	2287.9209054221	1.2934539734539	4.24277666557804	0.408626000275067	0.910844676750763	6443.13812255859	0.66862164583146	1.09801871299736	-1.02850332641981	-0.00274457951006064	-0.371634086845484	-0.0836496811141478	-0.351074117907887	0.0598167334307848	0.329617662506607	-0.294861861436502	-0.324422814011565	-0.323505511853882	0.0843717296404641	-0.00147775899564073	1
0.0380561171382665	1779.41930071199	2837.09274921408	2330.75837907678	1.24206743363037	4.00607471883218	0.377910449236582	0.895410081527663	6311.24725341797	0.669483564805834	1.03653175312677	-0.807068686882423	0.159759845949492	-0.316841780065073	-0.300938761878272	-0.277840339241572	0.0816192965778968	0.361870551033923	-0.0987671785880638	-0.322219329607518	-0.468865185213253	-0.168042992052075	-0.0648967827594745	1
0.0653516330209302	1960.41109246746	2985.21435128807	2278.94867601	1.14351070553467	3.96664281107299	0.392415511951962	0.901489587703402	6177.33764648438	0.705047775996359	0.694364631553075	-0.895122896099012	0.0419768211156135	-0.186471416136492	0.0807442635232648	-0.338646616603651	0.193791579132687	-0.00834982573265367	-0.0475769076695495	-0.100160738837776	-0.27235955056834	-0.263494649395063	-0.618921458316063	1
0.103687947172227	2166.9017278128	3112.32561585276	2162.29317493482	1.05702536312517	4.01953552235946	0.389795228500696	0.903542680697572	6165.89813232422	0.729611815065239	0.211170857089782	-0.968300458062091	-0.12628932501814	-0.524717955897897	0.106671575226016	-0.563637480015069	0.267315061936577	0.160173823149178	-0.0286690487985075	-0.0903168936787906	-0.486038331728584	-0.372515983738306	-0.561902963296515	1
0.110483021089851	2434.38959684368	3049.97116682186	2270.82523886283	1.11043833669088	3.95873034113648	0.36439522488731	0.881193515087068	6177.33764648438	0.692774014721728	0.501242718097844	-0.611548730749304	-0.0413557903420175	-0.653907321932807	-0.0872244491107433	-0.366895355951725	0.363735324437715	0.160796108315555	-0.103386498272801	-0.33478569809876	-0.697363642692662	-0.411395204521735	-0.569003392528525	1
0.0902627272070688	2609.38166069566	3222.37381675731	2373.7947957099	1.02545221991978	3.53659406630135	0.449893851460001	0.90597890103241	6697.49908447266	0.721164063259032	0.539094500038911	-0.826635279146913	-0.12680375466611	-0.560626883388715	-0.0351586834191805	-0.374026395432254	0.0782367019815634	0.0832287618013301	-0.0183841604325768	-0.0340917958650212	-0.458657829956588	-0.23082964590734	-0.507862198675466	1
0.0788650202258411	2268.89710217224	3111.77585349727	2351.95153196045	1.08784237886653	3.66469765975519	0.436724033961442	0.919269674243503	6579.73937988281	0.681990026243009	0.647859259323705	-0.99073429591764	-0.305661517189504	-0.493040114917939	0.0637577936364443	-0.183787583812347	0.298891880946712	-0.0506664420481312	-0.418869900050802	0.0363907451437038	-0.0473505448356094	0.323613604980817	-0.0170226225218179	1
0.076483748235737	2187.40079814974	3122.45531825925	2380.35439402043	1.06706428211653	3.55369621095743	0.450176813732701	0.919680608430502	6712.30316162109	0.682698386196202	0.768999046920988	-0.922173098886188	-0.170770556697097	-0.687767188512149	-0.121838471910523	-0.227402427477996	0.0963520686793319	-0.0462736225614315	-0.241472843145687	-0.0537654565791592	0.0178744181365799	0.229338233332445	-0.106234401300873	1
0.0863643549013951	2399.89116139858	3017.9170829586	2176.93143420233	1.2088914905676	4.31643287550438	0.376880507628821	0.902555282605775	6153.11279296875	0.727083031921599	0.478166949264805	-1.1785150921278	-0.206157419592952	-0.527154938291566	0.158150976366137	-0.504323241488542	0.29289286415687	0.330408651449536	-0.25036639757254	0.0377364457747791	-0.15488656305751	-0.304961510415119	-0.592142615432099	1
0.0927011641834566	2365.89270327876	3233.6142365138	2313.6976280757	1.01944777057213	3.57813653039735	0.371841523584802	0.895465314034038	6821.98791503906	0.756587600127988	0.16579090495708	-1.05436188547106	-0.235795648424236	-0.46145442828393	0.121702704988115	-0.799615698038913	0.140839053713769	0.303344775437351	0.0747938391498138	0.16111714794466	-0.378959361647508	-0.34144322582453	-0.726694207134718	1
0.0777365325165218	2527.88535667317	3223.36751044546	2357.4361877166	0.92055817842119	3.38652219861646	0.46037188264903	0.926535326459436	6606.65588378906	0.724841775783037	0.583611038678443	-0.475262676505085	0.306797971502804	-0.269941394447589	0.0270358343624797	-0.468007521398817	0.0793177126360064	-0.0670528388137544	0.0878277296509243	0.338687164344522	-0.00892401827748875	-0.072341337961089	-0.266647554426732	1
0.0621791536445038	2503.88644505918	3357.85011548906	2288.03415879536	0.878467339032312	3.63880457891455	0.458887136165622	0.918503787001298	6555.51452636719	0.757365988531437	0.383663578476713	-0.12898385458324	0.617994550626467	-0.682602272303554	0.0489661601751561	-0.476924644783295	-0.172650361634505	-0.173830538159486	0.26013927635458	0.108689570550917	-0.0116909893474106	-0.0416183665935249	-0.237671624387012	1
0.0609476073637333	2268.89710217224	3063.40826346745	2284.9164779885	1.04815307198864	3.63346698883528	0.389977072114043	0.904400147877123	6489.56909179688	0.687487375643461	0.713741496322051	-0.834892312377522	-0.00663219198066245	-0.541787833596434	0.0289077477657911	-0.381482002879718	-0.140730954385805	-0.166148375514254	-0.158259494234268	-0.0317043301310753	-0.29312524801638	0.134376526656415	-0.120494310660229	1
0.0662912328466789	2223.39916557072	3212.86258766233	2442.32179486458	1.00289960084134	3.32954225474524	0.437478402995258	0.910258099606709	6840.15655517578	0.700950005535574	0.684171928638663	-0.79280908019119	-0.103210001862572	-0.58923250988112	-0.242295885191011	-0.364093755979144	-0.0230187278381996	-0.0446041491698198	0.055910271936904	-0.17405159018912	-0.130524776114451	0.162814076907733	-0.00424790352150646	1
0.0611283182154853	1976.91034420208	2830.71128181525	2303.31982501706	1.25110555397712	4.05542469411638	0.40429068644757	0.907328398242766	6252.03094482422	0.614717639528454	1.05574121522967	-1.01744333536633	-0.3424886414183	-0.685598389086651	-0.163042056052339	-0.510522863452042	-0.0624974663783946	-0.0785225697461018	-0.111173533294607	-0.0421044614360973	-0.159459564028657	0.0698496078545529	0.0575980845213931	1
0.0462775522532536	1862.41553671035	2695.28636405983	2303.17945376792	1.38845058838357	4.52826160070997	0.381050562259475	0.898814059246751	6141.67327880859	0.615832806488275	1.36418782580447	-0.876737023717592	0.108659858253294	-0.387094465844174	-0.190457660552444	-0.656471160646116	-0.122705644144328	0.118663561663281	-0.021885556767753	0.0525817359298554	-0.213024301562605	-0.200113059068156	-0.280171620636523	1
0.0365555337387145	1916.41308784182	3167.02264646297	2291.64256351231	0.981038760347099	3.87076139012547	0.447484397043952	0.921890041659489	6388.63220214844	0.739189927045119	0.582415560493672	-0.211026759146966	0.878467305790478	-0.245499530013769	0.106517068148908	-0.520746169185026	0.0344082138163885	-0.150356946391413	-0.00649416873856926	-0.183280803192249	-0.330017472084279	0.0474835753506671	-0.0864011727366888	1
0.0464005329310408	1945.91175003401	2855.23984747805	2402.4533864035	1.22488021586787	4.08058050996282	0.418275092032045	0.906650799703293	6452.55889892578	0.634408262266497	1.2929138949807	-0.592438325930548	0.34034545774828	-0.188829550720657	0.286044535850484	-0.224423932191094	-0.000524906103796716	-0.106978940483633	-0.226104846537405	-0.247387105076406	-0.205550775737718	0.177680600624632	-0.0960147638512291	1
0.066493208360589	2093.40506099497	2972.34828634307	2335.91519629054	1.17636534447606	3.80769235464954	0.414500750272881	0.901714728640429	6572.33734130859	0.666402424741959	0.877986075514732	-0.961262509633189	-0.202426127861706	-0.393780566159396	0.299898432780894	-0.317468418101187	-0.141489105547289	0.221502982349418	-0.0693114156015163	-0.385011204131012	-0.313403397159896	0.163752667647181	0.18896330223786	1
0.0650688493701537	2237.39853067888	3334.94305806816	2452.80406712399	0.870823823779415	3.09846113639267	0.454257564044144	0.911062004996422	6865.72723388672	0.739608804944808	0.606432554871693	-0.402385745820389	0.308896718121196	-0.260921998105483	-0.335171375463478	-0.324164270345955	-0.102997837809669	-0.0903136505973846	-0.0415489118554424	-0.143186730567822	-0.0192340800252743	0.185737840469088	0.0337879683645618	1
0.045195789045742	2026.90807673121	2920.26150332602	2345.33020703147	1.16759170206485	3.91329729891087	0.418475909166625	0.908978918523141	6475.43792724609	0.693223605152301	1.03331418070441	-0.536645901053011	0.553287243410519	-0.116276955047187	-0.262597678070245	-0.586622840868005	-0.0585396066053985	0.0193990185622049	-0.291763270608798	-0.159254432059714	-0.107253114741077	0.0899555632943884	-0.0853826240920595	1
0.0357512594266226	1916.41308784182	3009.8938447146	2297.35297407412	1.08123422846534	3.90249486140763	0.419200502977829	0.910991777220992	6418.91326904297	0.705931978820121	0.778128445223469	-0.502579648571578	0.549663090399289	-0.196082444164458	0.0892058013597862	-0.48643918819951	-0.0187087280039171	-0.032142588059144	-0.229025965354216	-0.170407221747048	-0.235985782477075	0.0592872268654208	-0.108237248654464	1
0.0352144210777513	1874.41499251735	2997.32141479573	2325.92829434556	1.02224404192358	3.71692347613367	0.403325327274966	0.909103829566056	6285.00366210938	0.665206289666204	0.941508148835982	-0.298242142953887	0.383060320656426	-0.323051898032152	0.244479189977149	-0.349150308305888	-0.0421030508462068	-0.160854579830153	-0.0949061710482054	-0.205096169107379	-0.323956802354357	-0.0359635742766858	-0.0999433500287077	1
0.0424776322791934	1746.92077456805	2770.0614600064	2308.3164993891	1.25979149194355	4.13636787366894	0.369917938084558	0.893041723490357	6164.55230712891	0.616328167745559	1.23403806645287	-0.758934236778718	-0.120329468375773	-0.27786526738626	0.438540093790177	-0.219268544524858	0.0239815594442084	0.0642167924797181	-0.256234968354972	-0.0963665037610849	-0.43297583156394	0.0870691225959119	-0.0357694266323264	1
0.0511036986650726	2051.40696567049	3322.73068146631	2456.04359257431	0.934488589255381	3.17455323746888	0.429753990233511	0.905357407716299	7083.75091552734	0.737514458830293	0.54807851858622	-0.701376175118112	0.0302421914862537	-0.495642755270123	-0.124988640711694	-0.394317394079523	-0.0769269973306357	0.144007716141863	0.09371981900763	-0.161635858412396	-0.349258087003417	0.0508661192956574	0.0709747893212827	1
0.0480808788475478	2077.5	3180.20875384765	2478.1745228562	1.03781111802374	3.42515206202134	0.440810201584904	0.898323066083472	6904.08325195313	0.733401742704013	0.789791350958124	-0.488021102536402	0.670887368510511	-0.0978978687672993	-0.416506033968399	-0.270797133575998	-0.328145103388034	-0.229386512179793	-0.0831216246306251	-0.143219888401212	-0.123057526931048	0.295455154745366	0.145447144303953	1
0.0408131535777181	1824	2990.14876247183	2468.61204456571	1.12419956975632	3.62498953793101	0.429247326944819	0.891472547997164	6684.71374511719	0.683122187039324	0.937520053423226	-0.632232989613716	0.629170672281354	0.164565930959907	-0.180462498067209	-0.380937554566312	-0.445510652850797	-0.391445280114527	-0.308250853010131	-0.293661198214475	-0.418168567725255	0.216393247873826	0.134841871829616	1
0.0659538539545504	659.470092059317	1972.21911017747	2238.69062613915	1.71094783608022	5.57090596821807	0.303061061663702	0.877435407174678	5064.34020996094	0.455060909681201	2.53310377837867	-0.367212122398589	1.66712939146591	0.313450212459445	0.228695598418815	0.294705002191722	-0.314354669247607	0.258496193037771	-0.644972621247217	0.240349802177222	0.0291388373447628	-0.203158750813216	0.322211312041363	0
0.0610022464347579	921.958187837286	2800.08715180815	2613.50362775397	0.931006582643132	3.04077971731906	0.453261760516609	0.91060744066393	6507.73773193359	0.611632349706687	0.974050434953081	0.672772230009595	1.57640744053715	0.819570676015055	-0.155036505717012	0.15697165999704	0.349240925081124	0.294400160722691	-0.362498162176729	0.199013390404462	0.0456714630914146	-0.472797051797698	0.174007028725379	0
0.0520269959937226	1074.95124937645	1970.1949243097	2062.52272360062	1.81883287733112	6.55963882181171	0.30738436001312	0.882208416225938	4186.86218261719	0.483306356248852	2.33378189661667	-0.571463115023751	1.32356609282759	0.438077325956774	0.368183680334239	0.336339775770759	-0.113338726551409	0.184356101437949	-0.56227760745266	0.157314638332146	0.0802563798378104	-0.27966381779689	0.151030822901945	0
0.0533582394067376	1082.95088658111	2013.04603762034	2205.79452069016	2.01056891854622	6.70034907947137	0.360189510198187	0.899523981470198	5139.03350830078	0.424323574523738	2.89644195203458	-0.678095477180045	0.176308803583007	-0.0771638405363895	-0.0587504802857808	-0.214831905143416	-0.17754915778195	0.216306729363527	-0.0122658352191575	-0.150219597381047	-0.0879894187447543	0.144078453269103	0.0143801612808839	0
0.0602135292663898	1090.45054646048	1927.55288390348	2010.89113201186	2.19052742587524	7.80056381226809	0.320714758064279	0.894434407628884	4359.80072021484	0.420460208927077	2.88549086139742	-1.04844816169005	-0.0660376171142312	-0.324075316179325	-0.0294561500806893	-0.392332231488769	-0.151061650681888	0.237293348567133	-0.000426086685495458	-0.184094030236458	-0.111584446743844	0.163866663308968	-0.0619572031982706	0
0.0758840200744788	1231.44415219264	2104.64075400652	2297.81277380293	1.51278654469545	4.68345913951066	0.33842373279231	0.87223840271766	5883.94775390625	0.424999282087051	2.46114275489959	0.375164528007206	0.872483194277243	-0.388582924052176	-0.0615252668142604	-0.197924472660874	-0.670159395734778	0.325880115491619	-0.474892058709113	0.00854185769226555	-0.325235320667124	-0.216942014726857	0.144976437921483	0
0.0792079704576996	1156.94753072423	3084.10234546173	2776.74766226206	0.80367872885497	2.53138412025827	0.526965993055792	0.932835699890507	7281.58721923828	0.574958978729364	1.66521833750781	0.529857008505747	0.585983127377579	0.0115765512346452	0.0204066415088084	0.0954463245707041	-0.585603058371221	-0.191756327588961	-0.475840585161052	0.239080737242404	-0.11916366630514	-0.171842189354274	0.281601423869082	0
0.0751847373702316	855.461203573534	2537.48487786586	2802.87057305666	1.3054221921303	3.59656191451276	0.476120213732212	0.912218497853176	7285.62469482422	0.444586033997007	2.41848737272082	0.420720436231804	0.450142513866834	-0.161789748182756	0.121328961342018	0.0922849693118859	-0.256588377231857	-0.332897431504463	-0.519903971665686	0.170062385114268	-0.0183975773548577	-0.0592944943662275	0.0466457249233265	0
0.070491418213506	1059.9519296177	1633.51650372782	2185.14330575407	2.22627502781516	7.49675975273182	0.281205280139589	0.858294333573979	4301.93023681641	0.263639594637623	3.46265927092523	0.527780333450649	0.320289677257175	-0.905632041236262	0.175122584433202	0.258779279574971	-0.19452529945074	0.0330320653256113	-0.468723813400339	0.0406366092096557	-0.226892873879154	-0.100039749044074	0.100223520443707	0
